time,flux,flux_err,time_bin_start,time_bin_size,cadenceno,kspsap_flux_err,quality,orbitid,sap_x,sap_y
0.2119841801365114,0.7021160412884894,0.20162229608667076,0.20139971496238201,1828.995582089559,128703,0.001698299,979,7,1021.0069580078125,343.3260498046875
0.23315311048477017,1.1854594354516172,0.20011239668748065,0.2225686453106408,1828.9955820895543,129492,0.0017043798,1220,7,1008.7045288085938,342.33465576171875
0.2543220408330289,0.7206960672345291,0.2016015889937496,0.24373757565889953,1828.9955820895543,128735,0.001698299,1068,7,1021.00634765625,343.32537841796875
0.2754909711812876,0.837221271707069,0.19806035574006592,0.26490650600715826,1828.995582089559,126343,0.0016841315,1132,7,1040.920654296875,341.1689758300781
0.2966599015295464,1.0737869375253364,0.20010239420848386,0.28607543635541705,1828.9955820895543,129500,0.0017043798,1220,7,1008.7046508789062,342.3345642089844
0.31782883187780514,1.1002062511628057,0.19665126704439484,0.3072443667036758,1828.9955820895543,130891,0.001711532,1003,6,1002.84619140625,342.3774719238281
0.3389977622260639,1.067862832962071,0.20160352335160162,0.3284132970519345,1828.995582089559,128719,0.0016982991,979,7,1021.0067138671875,343.32647705078125
0.36016669257432266,0.8408657325878638,0.1966611469629907,0.3495822274001933,1828.9955820895543,127203,0.0016903806,1109,7,1028.4591064453125,340.2440185546875
0.3813356229225814,1.1238580881448426,0.19808240822756945,0.370751157748452,1828.9955820895543,130136,0.0017058536,1109,7,1014.5127563476562,343.3271484375
0.4025045532708401,0.9831687518200531,0.19691605892666725,0.39192008809671075,1828.9955820895543,127148,0.0016941419,1024,7,1010.1837768554688,343.947021484375
0.4236734836190989,1.415248137528028,0.1939087959124715,0.4130890184449695,1828.9955820895639,125020,0.0016843219,1003,8,1011.5999145507812,345.4924621582031
0.4448424139673577,1.0632481349417446,0.19503958632263454,0.4342579487932283,1828.9955820895543,127927,0.0016957945,1170,7,1015.8434448242188,344.8873596191406
0.4660113443156164,1.0831237940221927,0.19694772292107757,0.45542687914148705,1828.9955820895543,127220,0.0016941419,1024,7,1010.1823120117188,343.9462890625
0.48718027466387515,0.9742078182567679,0.2046337115691897,0.4765958094897458,1828.9955820895543,127019,0.001685308,930,7,1047.2889404296875,345.4436950683594
0.5083492050121339,0.79943233920389,0.19503722341150198,0.4977647398380045,1828.9955820895543,127873,0.0016957944,1003,7,1015.8427124023438,344.88616943359375
0.5295181353603926,1.0392663243799487,0.1969289644081086,0.5189336701862632,1828.9955820895543,127227,0.0016941419,1024,7,1010.1824340820312,343.946533203125
0.5506870657086513,0.959757693845249,0.19555673775342686,0.540102600534522,1828.9955820895543,128040,0.0017000594,1003,7,998.6033935546875,342.9832458496094
0.5718559960569101,1.4096132036718387,0.19180931331997786,0.5612715308827807,1828.995582089559,125753,0.0016825272,1064,7,1034.6649169921875,342.82794189453125
0.5930249264051688,0.9654344129165146,0.19692340116280935,0.5824404612310394,1828.9955820895543,127235,0.0016941419,1024,7,1010.18212890625,343.9463195800781
0.6141938567534276,0.8471456314111423,0.1969189102164665,0.6036093915792982,1828.995582089559,127238,0.0016941419,1024,7,1010.182373046875,343.9464416503906
0.6353627871016864,0.962273740287251,0.19690853067527336,0.624778321927557,1828.9955820895543,127215,0.0016941419,1109,7,1010.1832885742188,343.9467468261719
0.6565317174499451,0.9773910854029141,0.19493879877463244,0.6459472522758157,1828.9955820895543,124179,0.0016743154,938,8,1041.7269287109375,342.8061828613281
0.6777006477982038,1.2360642456975255,0.1969049604117504,0.6671161826240745,1828.9955820895543,127245,0.0016941419,1024,7,1010.1818237304688,343.9465637207031
0.6988695781464626,0.9592864903138569,0.19690075885317873,0.6882851129723332,1828.9955820895543,127248,0.0016941419,1109,7,1010.1823120117188,343.946533203125
0.7200385084947213,1.4104838722542201,0.19689526612337013,0.7094540433205919,1828.995582089559,127250,0.0016941419,1194,7,1010.1826171875,343.9469909667969
0.7412074388429801,0.8615845777168585,0.19689375540647414,0.7306229736688508,1828.9955820895543,127244,0.0016941419,938,7,1010.1817016601562,343.9459533691406
0.7623763691912389,0.9015463843202511,0.19548375558269676,0.7517919040171095,1828.9955820895566,128041,0.0017000595,919,7,998.6026611328125,342.98309326171875
0.7835452995394976,1.1828667661098402,0.19515851087845637,0.7729608343653682,1828.9955820895566,124203,0.0016780767,938,8,1023.4495239257812,346.5072326660156
0.8047142298877563,0.7890641533611132,0.19495445808705159,0.794129764713627,1828.9955820895543,127921,0.0016957945,919,7,1015.8424072265625,344.88616943359375
0.825883160236015,0.7457105159290542,0.19825477275556763,0.8152986950618857,1828.9955820895566,126366,0.0016879726,871,7,1022.2548828125,344.95123291015625
0.8470520905842738,1.0007181117523318,0.19825615569186258,0.8364676254101444,1828.9955820895543,126420,0.0016879728,871,7,1022.2543334960938,344.95050048828125
0.8682210209325325,1.004521928612176,0.1968647746927881,0.8576365557584031,1828.9955820895566,127268,0.0016941419,938,7,1010.18212890625,343.9466247558594
0.8893899512807912,1.124546108406466,0.19494824101643035,0.8788054861066619,1828.9955820895555,127968,0.0016957948,1003,7,1015.8428955078125,344.88739013671875
0.9105588816290501,0.8913646102825303,0.20182273401814974,0.8999744164549207,1828.9955820895555,128814,0.0017022238,890,7,1001.93408203125,347.1910705566406
0.9317278119773086,0.9532403995370414,0.19883230841282673,0.9211433468031794,1828.9955820895266,126561,0.0016924188,958,7,1004.2809448242188,342.9676818847656
0.952896742325567,1.0532720998257985,0.193613042579369,0.9423122771514378,1828.9955820895266,128683,0.0017015606,983,7,1004.382080078125,343.924560546875
0.9740656726738255,0.9284035570694037,0.19882598414766958,0.9634812074996962,1828.9955820895266,126540,0.001692419,1045,7,1004.2808227539062,342.9667053222656
0.9952346030220839,1.3183882846253345,0.1954945336812798,0.9846501378479546,1828.9955820895266,128094,0.0017000594,1003,7,998.6029052734375,342.9844055175781
1.0164035333703423,0.9480743592195513,0.19830319030003996,1.0058190681962131,1828.9955820895254,130286,0.0017096148,938,7,996.236328125,347.0326232910156
1.0375724637186006,1.2810551315292922,0.19764501983776428,1.0269879985444714,1828.995582089528,123588,0.0016804583,784,8,999.8577270507812,343.5990295410156
1.058741394066859,1.1428114562395357,0.19687822627590018,1.04815692889273,1828.9955820895254,127291,0.0016941419,768,7,1010.1826171875,343.9480895996094
1.0799103244151176,1.0619948053046602,0.19363499616094154,1.0693258592409882,1828.995582089528,128723,0.0017015606,819,7,1004.38232421875,343.92535400390625
1.1010792547633759,0.809239574187212,0.1943708392510324,1.0904947895892467,1828.9955820895254,125134,0.0016885868,835,9,994.3613891601562,343.5907287597656
1.1222481851116344,0.8366892493589954,0.19279743077953743,1.111663719937505,1828.995582089528,129419,0.0017111981,803,8,976.810791015625,341.1725158691406
1.1434171154598927,1.006611947419026,0.19712918564905446,1.1328326502857635,1828.9955820895254,130926,0.0017157968,668,6,985.610107421875,340.47735595703125
1.1645860458081512,0.8137109888918608,0.19412674668016955,1.1540015806340218,1828.9955820895254,128672,0.0017057401,819,7,987.49169921875,342.061279296875
1.1857549761564095,1.2131962115432984,0.19572095701173817,1.1751705109822803,1828.9955820895254,131616,0.0017211628,901,6,974.7550048828125,339.6029357910156
1.206923906504668,0.8894369183600055,0.18969916909039977,1.1963394413305388,1828.9955820895302,130721,0.0017175532,927,6,972.5988159179688,341.2567443847656
1.2280928368529263,1.0255903632291725,0.19412246993943277,1.217508371678797,1828.9955820895254,128679,0.0017057402,901,7,987.4918823242188,342.06170654296875
1.2492617672011848,0.7277104371337564,0.19099534537545407,1.2386773020270556,1828.9955820895254,130016,0.0017124277,787,7,982.7864379882812,342.11181640625
1.2704306975494433,1.2546335272866067,0.18971322321990186,1.259846232375314,1828.9955820895254,127241,0.0016981451,630,7,995.661376953125,339.2656555175781
1.2915996278977016,1.0176528375349105,0.19874788576196614,1.2810151627235724,1828.9955820895302,133917,0.0017315344,501,6,972.6142578125,337.9686279296875
1.31276855824596,0.9729878335262011,0.19412109398601915,1.3021840930718307,1828.9955820895254,128825,0.0017057402,819,7,987.488525390625,342.06121826171875
1.3339374885942183,0.968191887330911,0.1941186015051856,1.3233530234200892,1828.9955820895254,128705,0.0017057403,737,7,987.4918212890625,342.0619201660156
1.3551064189424769,1.2472954186103518,0.18700970234663472,1.3445219537683477,1828.9955820895254,125272,0.0016889905,695,8,997.2454223632812,340.7818908691406
1.3762753492907351,0.942059695233972,0.1922659105031426,1.365690884116606,1828.995582089535,129317,0.0017071009,642,7,993.375,343.0020751953125
1.3974442796389936,1.189700664643046,0.18968784192570703,1.3868598144648645,1828.995582089516,127272,0.001698145,787,7,995.6615600585938,339.2649841308594
1.4186132099872522,0.9656210259241598,0.1912237313748413,1.4080287448131228,1828.995582089535,126606,0.0016960779,562,7,989.2974853515625,343.5845947265625
1.4397821403355104,0.943676037288041,0.19228349188520086,1.4291976751613813,1828.995582089516,125844,0.0016867066,491,7,1017.7728881835938,340.9657287597656
1.4609510706837687,0.9189708292857178,0.19175676769408995,1.4503666055096396,1828.995582089535,125761,0.0016825272,409,7,1034.66748046875,342.8314208984375
1.4821200010320272,1.1968101629655181,0.193571832950664,1.471535535857898,1828.9955820895254,125008,0.0016806375,501,8,1029.5069580078125,341.8684997558594
1.5032889313802857,1.1227586518137092,0.19431677054841304,1.4927044662061566,1828.9955820895254,124007,0.0016699616,512,8,1059.3289794921875,344.750732421875
1.524457861728544,0.9135647990093381,0.19358135556411743,1.5138733965544149,1828.9955820895254,125013,0.0016806377,585,8,1029.50634765625,341.8682556152344
1.5456267920768025,1.0,0.19358247627399547,1.5350423269026732,1828.9955820895254,125016,0.0016806377,501,8,1029.506103515625,341.8678283691406
1.566795722425061,0.6760297190999531,0.19358521839434487,1.5562112572509317,1828.9955820895302,125018,0.0016806377,501,8,1029.5064697265625,341.86834716796875
1.5879646527733193,0.9545712103322176,0.1904163535722807,1.5773801875991902,1828.9955820895254,122834,0.0016676732,655,8,1048.05615234375,339.8707275390625
1.6091335831215776,1.0659414435870898,0.19661412699539188,1.5985491179474485,1828.9955820895254,127212,0.0016903806,341,7,1028.4617919921875,340.2464904785156
1.6303025134698361,1.1302102415692423,0.19410855081689904,1.619718048295707,1828.9955820895302,125101,0.0016849022,501,8,1012.2659301757812,339.96380615234375
1.6514714438180946,1.279193048805861,0.19359744147718339,1.6408869786439655,1828.9955820895254,125066,0.0016806377,501,8,1029.5068359375,341.86981201171875
1.672640374166353,1.1958629848440538,0.19517760684937138,1.6620559089922238,1828.9955820895254,124239,0.0016749079,597,8,1042.40673828125,337.1614074707031
1.6938093045146114,0.9661535245867741,0.19471725249802554,1.683224839340482,1828.9955820895254,127890,0.00169211,501,7,1033.748291015625,341.2608337402344
